団体コード,都道府県名,市区町村名,ふりがな,URL,ハイパーリンク,人口,人口分布,リニューアル日,ＣＭＳ,参考デザイン,トップページ,ベースカラー,グローバルメニュー,種別,備考
212024,岐阜県,大垣市,おおがきし,https://www.city.ogaki.lg.jp/,https://www.city.ogaki.lg.jp/,"151,815",10万人～20万人,,,,,,,,
212032,岐阜県,高山市,たかやまし,https://www.city.takayama.lg.jp/,https://www.city.takayama.lg.jp/,"82,239",5万人～10万人,2024/1/31,TsuNaGo,,,,,,
212041,岐阜県,多治見市,たじみし,https://www.city.tajimi.lg.jp/,https://www.city.tajimi.lg.jp/,"103,541",10万人～20万人,2026/3/31,CMS-8341,,,,,,
212059,岐阜県,関市,せきし,https://www.city.seki.lg.jp/,https://www.city.seki.lg.jp/,"82,102",5万人～10万人,,,,,,,,
212067,岐阜県,中津川市,なかつがわし,https://www.city.nakatsugawa.lg.jp/,https://www.city.nakatsugawa.lg.jp/,"72,239",5万人～10万人,,,,,,,,
212075,岐阜県,美濃市,みのし,https://www.city.mino.gifu.jp/,https://www.city.mino.gifu.jp/,"18,657",1万人～3万人,2023/4/25,SHIRASAGI,,,,,,
212083,岐阜県,瑞浪市,みずなみし,https://www.city.mizunami.lg.jp/,https://www.city.mizunami.lg.jp/,"34,461",3万人～5万人,,,,,,,,
212091,岐阜県,羽島市,はしまし,https://www.city.hashima.lg.jp/,https://www.city.hashima.lg.jp/,"65,192",5万人～10万人,2023/11/30,i-SITE PORTAL,,,,,,
212105,岐阜県,恵那市,えなし,https://www.city.ena.lg.jp/,https://www.city.ena.lg.jp/,"45,707",3万人～5万人,,,,,,,,
212113,岐阜県,美濃加茂市,みのかもし,https://www.city.minokamo.lg.jp/,https://www.city.minokamo.lg.jp/,"51,594",5万人～10万人,2021/4/1,SHIRASAGI,,,,,,
212121,岐阜県,土岐市,ときし,https://www.city.toki.lg.jp/,https://www.city.toki.lg.jp/,"52,880",5万人～10万人,2023/3/1,TsuNaGo,,,,,,
212130,岐阜県,各務原市,かかみがはらし,https://www.city.kakamigahara.lg.jp/,https://www.city.kakamigahara.lg.jp/,"141,057",10万人～20万人,2021/3/1,TsuNaGo,,,,,,
212148,岐阜県,可児市,かにし,https://www.city.kani.lg.jp/,https://www.city.kani.lg.jp/,"91,443",5万人～10万人,,,,,,,,
212156,岐阜県,山県市,やまがたし,https://www.city.yamagata.gifu.jp/,https://www.city.yamagata.gifu.jp/,"24,449",1万人～3万人,,,,,,,,
212164,岐阜県,瑞穂市,みずほし,https://www.city.mizuho.lg.jp/,https://www.city.mizuho.lg.jp/,"53,639",5万人～10万人,,,,,,,,
212172,岐阜県,飛騨市,ひだし,https://www.city.hida.gifu.jp/,https://www.city.hida.gifu.jp/,"21,881",1万人～3万人,,,,,,,,
212181,岐阜県,本巣市,もとすし,https://www.city.motosu.lg.jp/,https://www.city.motosu.lg.jp/,"32,288",3万人～5万人,2020/2/1,UDFace,,,,,,
212199,岐阜県,郡上市,ぐじょうし,https://www.city.gujo.gifu.jp/,https://www.city.gujo.gifu.jp/,"37,769",3万人～5万人,2027/3/1,不明,,,,,,
212202,岐阜県,下呂市,げろし,https://www.city.gero.lg.jp/,https://www.city.gero.lg.jp/,"28,730",1万人～3万人,2021/3/29,NetCrew,,,,,,
212211,岐阜県,海津市,かいづし,https://www.city.kaizu.lg.jp/,https://www.city.kaizu.lg.jp/,"30,936",3万人～5万人,2020/2/3,UDFace,,,,,,
213021,岐阜県,岐南町,ぎなんちょう,https://www.town.ginan.lg.jp/,https://www.town.ginan.lg.jp/,"25,517",1万人～3万人,2020/2/1,UDFace,,,,,,
213039,岐阜県,笠松町,かさまつちょう,https://www.town.kasamatsu.gifu.jp/,https://www.town.kasamatsu.gifu.jp/,"21,313",1万人～3万人,2024/9/21,JoruriCMS,,,,,,
213411,岐阜県,養老町,ようろうちょう,https://www.town.yoro.gifu.jp/,https://www.town.yoro.gifu.jp/,"25,678",1万人～3万人,2026/3/10,TsuNaGo,,トップページ,水色,特殊形式,,
213616,岐阜県,垂井町,たるいちょう,https://www.town.tarui.lg.jp/,https://www.town.tarui.lg.jp/,"25,077",1万人～3万人,2023/3/1,NetCrew,,,,,,
213624,岐阜県,関ケ原町,せきがはらちょう,http://www.town.sekigahara.gifu.jp/,http://www.town.sekigahara.gifu.jp/,"6,108",5千人～1万人,,,,,,,,
213811,岐阜県,神戸町,ごうどちょう,https://www.town.godo.gifu.jp/,https://www.town.godo.gifu.jp/,"17,915",1万人～3万人,,,,,,,,
213829,岐阜県,輪之内町,わのうちちょう,https://town.wanouchi.gifu.jp/,https://town.wanouchi.gifu.jp/,"8,778",5千人～1万人,,,,,,,,
213837,岐阜県,安八町,あんぱちちょう,https://www.town.anpachi.lg.jp/,https://www.town.anpachi.lg.jp/,"13,932",1万人～3万人,2022/3/25,UDFace,,,,,,
214019,岐阜県,揖斐川町,いびがわちょう,https://www.town.ibigawa.lg.jp/,https://www.town.ibigawa.lg.jp/,"18,751",1万人～3万人,2026/4/1,UDFace,,,,,,
214035,岐阜県,大野町,おおのちょう,https://www.town-ono.jp/,https://www.town-ono.jp/,"21,332",1万人～3万人,,,,,,,,
214043,岐阜県,池田町,いけだちょう,https://www.town.gifu-ikeda.lg.jp/,https://www.town.gifu-ikeda.lg.jp/,"22,030",1万人～3万人,,,,,,,,
214213,岐阜県,北方町,きたがたちょう,http://www.town.kitagata.gifu.jp/,http://www.town.kitagata.gifu.jp/,"18,035",1万人～3万人,2025/3/25,SmartCMS,,,,,,
215015,岐阜県,坂祝町,さかほぎちょう,https://www.town.sakahogi.gifu.jp/,https://www.town.sakahogi.gifu.jp/,"7,550",5千人～1万人,,,,,,,,
215023,岐阜県,富加町,とみかちょう,https://www.town.tomika.gifu.jp/,https://www.town.tomika.gifu.jp/,"5,663",5千人～1万人,2019/4/22,SHIRASAGI,,,,,,
215031,岐阜県,川辺町,かわべちょう,https://www.kawabe-gifu.jp/,https://www.kawabe-gifu.jp/,"9,548",5千人～1万人,,,,,,,,
215040,岐阜県,七宗町,ひちそうちょう,https://www.hichiso.jp/,https://www.hichiso.jp/,"3,254",1千人～5千人,,,,,,,,
215058,岐阜県,八百津町,やおつちょう,https://www.town.yaotsu.lg.jp/,https://www.town.yaotsu.lg.jp/,"9,917",5千人～1万人,,,,,,,,
215066,岐阜県,白川町,しらかわちょう,https://www.town.shirakawa.lg.jp/,https://www.town.shirakawa.lg.jp/,"7,029",5千人～1万人,2024/3/26,TsuNaGo,,,,,,
215074,岐阜県,東白川村,ひがししらかわむら,https://www.vill.higashishirakawa.gifu.jp/,https://www.vill.higashishirakawa.gifu.jp/,"2,051",1千人～5千人,,,,,,,,
215210,岐阜県,御嵩町,みたけちょう,https://www.town.mitake.lg.jp/,https://www.town.mitake.lg.jp/,"16,972",1万人～3万人,,,,,,,,
216046,岐阜県,白川村,しらかわむら,https://www.vill.shirakawa.lg.jp/,https://www.vill.shirakawa.lg.jp/,"1,462",1千人～5千人,2022/4/1,i-SITE PORTAL,,,,,,
220001,静岡県,静岡県,しずおかけん,https://www.pref.shizuoka.jp/,https://www.pref.shizuoka.jp/,"3,494,563",100万人以上,2023/1/31,TsuNaGo,〇,,青,,都道府県,
221007,静岡県,静岡市,しずおかし,https://www.city.shizuoka.lg.jp/,https://www.city.shizuoka.lg.jp/,"665,750",50万人～100万人,2024/3/1,CMS-8341,,,,,政令指定都市,
221309,静岡県,浜松市,はままつし,https://www.city.hamamatsu.shizuoka.jp/,https://www.city.hamamatsu.shizuoka.jp/,"760,204",50万人～100万人,,,,,,,政令指定都市,
222038,静岡県,沼津市,ぬまづし,https://www.city.numazu.shizuoka.jp/,https://www.city.numazu.shizuoka.jp/,"182,629",10万人～20万人,,,,,,,,
222054,静岡県,熱海市,あたみし,https://www.city.atami.lg.jp/,https://www.city.atami.lg.jp/,"32,933",3万人～5万人,,,,,,,,
222062,静岡県,三島市,みしまし,https://www.city.mishima.shizuoka.jp/,https://www.city.mishima.shizuoka.jp/,"104,688",10万人～20万人,2026/2/5,NetCrew,,トップページ,青,特殊形式,,AI検索「Cogmo」
222071,静岡県,富士宮市,ふじのみやし,https://www.city.fujinomiya.lg.jp/,https://www.city.fujinomiya.lg.jp/,"125,192",10万人～20万人,2025/5/21,CMS-8341,,トップページ,青,,,
222089,静岡県,伊東市,いとうし,https://www.city.ito.shizuoka.jp/,https://www.city.ito.shizuoka.jp/,"64,564",5万人～10万人,,,,,,,,
222097,静岡県,島田市,しまだし,https://www.city.shimada.shizuoka.jp/,https://www.city.shimada.shizuoka.jp/,"93,815",5万人～10万人,2021/3/31,SHIRASAGI,,,,,,
222101,静岡県,富士市,ふじし,https://www.city.fuji.shizuoka.jp/,https://www.city.fuji.shizuoka.jp/,"241,107",20万人～50万人,2025/5/15,CMS-8341,,,,,中核市（候補市）,
222119,静岡県,磐田市,いわたし,https://www.city.iwata.shizuoka.jp/,https://www.city.iwata.shizuoka.jp/,"157,075",10万人～20万人,2025/3/31,TsuNaGo,,,,,,
222127,静岡県,焼津市,やいづし,https://www.city.yaizu.lg.jp/,https://www.city.yaizu.lg.jp/,"130,934",10万人～20万人,2024/2/13,CMS-8341,,,,,中核市（候補市）,
222135,静岡県,掛川市,かけがわし,https://www.city.kakegawa.shizuoka.jp/,https://www.city.kakegawa.shizuoka.jp/,"110,404",10万人～20万人,,,,,,,,
222143,静岡県,藤枝市,ふじえだし,https://www.city.fujieda.shizuoka.jp/,https://www.city.fujieda.shizuoka.jp/,"138,920",10万人～20万人,,,,,,,,
222151,静岡県,御殿場市,ごてんばし,https://www.city.gotemba.lg.jp/,https://www.city.gotemba.lg.jp/,"81,609",5万人～10万人,,,,,,,,
222160,静岡県,袋井市,ふくろいし,https://www.city.fukuroi.shizuoka.jp/,https://www.city.fukuroi.shizuoka.jp/,"82,701",5万人～10万人,2021/5/31,SmartCMS,,,,,,
222194,静岡県,下田市,しもだし,https://www.city.shimoda.shizuoka.jp/,https://www.city.shimoda.shizuoka.jp/,"19,361",1万人～3万人,,,,,,,,
222208,静岡県,裾野市,すそのし,https://www.city.susono.shizuoka.jp/,https://www.city.susono.shizuoka.jp/,"48,427",3万人～5万人,,,,,,,,
222216,静岡県,湖西市,こさいし,https://www.city.kosai.shizuoka.jp/,https://www.city.kosai.shizuoka.jp/,"53,892",5万人～10万人,,,,,,,,
222224,静岡県,伊豆市,いずし,https://www.city.izu.shizuoka.jp/,https://www.city.izu.shizuoka.jp/,"27,855",1万人～3万人,2023/3/1,SmartCMS,,,,,,
222232,静岡県,御前崎市,おまえざきし,https://www.city.omaezaki.shizuoka.jp/,https://www.city.omaezaki.shizuoka.jp/,"29,092",1万人～3万人,,,,,,,,
222241,静岡県,菊川市,きくがわし,http://www.city.kikugawa.shizuoka.jp/,http://www.city.kikugawa.shizuoka.jp/,"43,586",3万人～5万人,,,,,,,,
222259,静岡県,伊豆の国市,いずのくにし,https://www.city.izunokuni.shizuoka.jp/,https://www.city.izunokuni.shizuoka.jp/,"45,960",3万人～5万人,,,,,,,,
222267,静岡県,牧之原市,まきのはらし,https://www.city.makinohara.shizuoka.jp/,https://www.city.makinohara.shizuoka.jp/,"40,482",3万人～5万人,,,,,,,,
223018,静岡県,東伊豆町,ひがしいずちょう,https://www.town.higashiizu.shizuoka.jp/,https://www.town.higashiizu.shizuoka.jp/,"10,924",1万人～3万人,2024/12/2,SmartCMS,,,,,,
223026,静岡県,河津町,かわづちょう,https://www.town.kawazu.shizuoka.jp/,https://www.town.kawazu.shizuoka.jp/,"6,482",5千人～1万人,,,,,,,,
223042,静岡県,南伊豆町,みなみいずちょう,https://www.town.minamiizu.shizuoka.jp/,https://www.town.minamiizu.shizuoka.jp/,"7,445",5千人～1万人,2022/3/11,JoruriCMS,,,,,,
223051,静岡県,松崎町,まつざきちょう,https://www.town.matsuzaki.shizuoka.jp/,https://www.town.matsuzaki.shizuoka.jp/,"5,787",5千人～1万人,2022/3/30,JoruriCMS,,,,,,
223069,静岡県,西伊豆町,にしいずちょう,https://www.town.nishiizu.shizuoka.jp/,https://www.town.nishiizu.shizuoka.jp/,"6,707",5千人～1万人,,,,,,,,
223255,静岡県,函南町,かんなみちょう,https://www.town.kannami.shizuoka.jp/,https://www.town.kannami.shizuoka.jp/,"36,208",3万人～5万人,2024/3/1,SmartCMS,,,,,,
223417,静岡県,清水町,しみずちょう,https://www.town.shimizu.shizuoka.jp/,https://www.town.shimizu.shizuoka.jp/,"30,460",3万人～5万人,,,,,,,,
223425,静岡県,長泉町,ながいずみちょう,https://www.town.nagaizumi.lg.jp/,https://www.town.nagaizumi.lg.jp/,"43,007",3万人～5万人,,SmartCMS,,,,,,
223441,静岡県,小山町,おやまちょう,https://www.fuji-oyama.jp/,https://www.fuji-oyama.jp/,"16,908",1万人～3万人,2026/3/31,WIKIPLUS(infiniCloud株式会社),,,,,,
224243,静岡県,吉田町,よしだちょう,https://www.town.yoshida.shizuoka.jp/,https://www.town.yoshida.shizuoka.jp/,"26,920",1万人～3万人,,,,,,,,
224294,静岡県,川根本町,かわねほんちょう,https://www.town.kawanehon.shizuoka.jp/,https://www.town.kawanehon.shizuoka.jp/,"5,813",5千人～1万人,,,,,,,,
224618,静岡県,森町,もりまち,https://www.town.morimachi.shizuoka.jp/,https://www.town.morimachi.shizuoka.jp/,"16,722",1万人～3万人,,,,,,,,
230006,愛知県,愛知県,あいちけん,https://www.pref.aichi.jp/,https://www.pref.aichi.jp/,"7,198,958",100万人以上,2025/3/26,NetCrew,,,,,都道府県,
231002,愛知県,名古屋市,なごやし,https://www.city.nagoya.jp/,https://www.city.nagoya.jp/,"2,204,987",100万人以上,2025/11/10,TsuNaGo,〇,エントランス＋トップ,オレンジ,,政令指定都市,
232017,愛知県,豊橋市,とよはしし,https://www.city.toyohashi.lg.jp/,https://www.city.toyohashi.lg.jp/,"347,880",20万人～50万人,,i-SITE PORTAL,,,,,中核市,
232025,愛知県,岡崎市,おかざきし,https://www.city.okazaki.lg.jp/,https://www.city.okazaki.lg.jp/,"370,167",20万人～50万人,2026/3/10,TsuNaGo,,トップページ,ピンク,特殊形式,中核市,
232033,愛知県,一宮市,いちのみやし,https://www.city.ichinomiya.aichi.jp/,https://www.city.ichinomiya.aichi.jp/,"370,260",20万人～50万人,2022/1/20,TsuNaGo,,,,,中核市,
232041,愛知県,瀬戸市,せとし,https://www.city.seto.aichi.jp/,https://www.city.seto.aichi.jp/,"122,383",10万人～20万人,2023/3/27,不明,,,,,,
232050,愛知県,半田市,はんだし,https://www.city.handa.lg.jp/,https://www.city.handa.lg.jp/,"112,414",10万人～20万人,2024/3/28,TsuNaGo,,,,,,
232068,愛知県,春日井市,かすがいし,https://www.city.kasugai.lg.jp/,https://www.city.kasugai.lg.jp/,"298,588",20万人～50万人,2024/1/31,TsuNaGo,,,,,,
232076,愛知県,豊川市,とよかわし,https://www.city.toyokawa.lg.jp/,https://www.city.toyokawa.lg.jp/,"178,293",10万人～20万人,2025/1/30,SmartCMS,,,,,,
232084,愛知県,津島市,つしまし,https://www.city.tsushima.lg.jp/,https://www.city.tsushima.lg.jp/,"57,788",5万人～10万人,,,,,,,,
232092,愛知県,碧南市,へきなんし,https://www.city.hekinan.lg.jp/,https://www.city.hekinan.lg.jp/,"66,253",5万人～10万人,,,,,,,,
232106,愛知県,刈谷市,かりやし,https://www.city.kariya.lg.jp/,https://www.city.kariya.lg.jp/,"147,345",10万人～20万人,2021/4/1,TsuNaGo,,,,,,
232114,愛知県,豊田市,とよたし,https://www.city.toyota.aichi.jp/,https://www.city.toyota.aichi.jp/,"396,010",20万人～50万人,2026/7/1,TsuNaGo,,,,,中核市,
232122,愛知県,安城市,あんじょうし,https://www.city.anjo.aichi.jp/,https://www.city.anjo.aichi.jp/,"180,134",10万人～20万人,,,,,,,,
232131,愛知県,西尾市,にしおし,https://www.city.nishio.aichi.jp/,https://www.city.nishio.aichi.jp/,"158,956",10万人～20万人,2021/6/1,TsuNaGo,,,,,,
232149,愛知県,蒲郡市,がまごおりし,https://www.city.gamagori.lg.jp/,https://www.city.gamagori.lg.jp/,"74,658",5万人～10万人,2020/3/2,NetCrew,,,,,,
232157,愛知県,犬山市,いぬやまし,https://www.city.inuyama.aichi.jp/,https://www.city.inuyama.aichi.jp/,"69,270",5万人～10万人,,,,,,,,
232165,愛知県,常滑市,とこなめし,https://www.city.tokoname.aichi.jp/,https://www.city.tokoname.aichi.jp/,"56,926",5万人～10万人,,,,,,,,
232173,愛知県,江南市,こうなんし,https://www.city.konan.lg.jp/,https://www.city.konan.lg.jp/,"96,348",5万人～10万人,,,,,,,,
232190,愛知県,小牧市,こまきし,https://www.city.komaki.aichi.jp/,https://www.city.komaki.aichi.jp/,"138,849",10万人～20万人,,,,,,,,
232203,愛知県,稲沢市,いなざわし,https://www.city.inazawa.aichi.jp/,https://www.city.inazawa.aichi.jp/,"129,729",10万人～20万人,2024/2/1,UDFace,,,,,,
232211,愛知県,新城市,しんしろし,https://www.city.shinshiro.lg.jp/,https://www.city.shinshiro.lg.jp/,"41,892",3万人～5万人,,,,,,,,
232220,愛知県,東海市,とうかいし,https://www.city.tokai.aichi.jp/,https://www.city.tokai.aichi.jp/,"110,868",10万人～20万人,2023/3/29,TsuNaGo,,トップページ,水色,標準（アイコン）,,
232238,愛知県,大府市,おおぶし,https://www.city.obu.aichi.jp/,https://www.city.obu.aichi.jp/,"89,590",5万人～10万人,,,,,,,,
232246,愛知県,知多市,ちたし,https://www.city.chita.lg.jp/,https://www.city.chita.lg.jp/,"81,314",5万人～10万人,2023/6/1,JoruriCMS,,,,,,
232254,愛知県,知立市,ちりゅうし,https://www.city.chiryu.aichi.jp/,https://www.city.chiryu.aichi.jp/,"66,793",5万人～10万人,,,,,,,,
232262,愛知県,尾張旭市,おわりあさひし,https://www.city.owariasahi.lg.jp/,https://www.city.owariasahi.lg.jp/,"82,203",5万人～10万人,2023/3/1,NetCrew,,,,,,
232271,愛知県,高浜市,たかはまし,https://www.city.takahama.lg.jp/,https://www.city.takahama.lg.jp/,"44,802",3万人～5万人,,NetCrew,,,,,,
232289,愛知県,岩倉市,いわくらし,https://www.city.iwakura.aichi.jp/,https://www.city.iwakura.aichi.jp/,"44,643",3万人～5万人,2016/12/1,UDFace,,,,,,
232297,愛知県,豊明市,とよあけし,https://www.city.toyoake.lg.jp/,https://www.city.toyoake.lg.jp/,"64,133",5万人～10万人,,,,,,,,
232301,愛知県,日進市,にっしんし,https://www.city.nisshin.lg.jp/,https://www.city.nisshin.lg.jp/,"91,998",5万人～10万人,,,,,,,,
232319,愛知県,田原市,たはらし,https://www.city.tahara.aichi.jp/,https://www.city.tahara.aichi.jp/,"57,058",5万人～10万人,,,,,,,,
232327,愛知県,愛西市,あいさいし,https://www.city.aisai.lg.jp/,https://www.city.aisai.lg.jp/,"59,711",5万人～10万人,2024/6/27,UDFace,,,,,,
232335,愛知県,清須市,きよすし,https://www.city.kiyosu.aichi.jp/,https://www.city.kiyosu.aichi.jp/,"66,795",5万人～10万人,,,,,,,,
232343,愛知県,北名古屋市,きたなごやし,https://www.city.kitanagoya.lg.jp/,https://www.city.kitanagoya.lg.jp/,"83,804",5万人～10万人,2025/3/3,TsuNaGo,,,,,,
232351,愛知県,弥富市,やとみし,https://www.city.yatomi.lg.jp/,https://www.city.yatomi.lg.jp/,"41,158",3万人～5万人,,,,,,,,
232360,愛知県,みよし市,みよしし,https://www.city.aichi-miyoshi.lg.jp/,https://www.city.aichi-miyoshi.lg.jp/,"58,742",5万人～10万人,2024/12/24,SmartCMS,,,,,,
232378,愛知県,あま市,あまし,https://www.city.ama.aichi.jp/,https://www.city.ama.aichi.jp/,"85,819",5万人～10万人,,,,,,,,
232386,愛知県,長久手市,ながくてし,https://www.city.nagakute.lg.jp/,https://www.city.nagakute.lg.jp/,"59,925",5万人～10万人,,,,,,,,
233021,愛知県,東郷町,とうごうちょう,https://www.town.aichi-togo.lg.jp/,https://www.town.aichi-togo.lg.jp/,"42,383",3万人～5万人,2022/3/1,SmartCMS,,,,,,
233421,愛知県,豊山町,とよやまちょう,https://www.town.toyoyama.lg.jp/,https://www.town.toyoyama.lg.jp/,"15,350",1万人～3万人,,,,,,,,
233617,愛知県,大口町,おおぐちちょう,https://www.town.oguchi.lg.jp/,https://www.town.oguchi.lg.jp/,"23,378",1万人～3万人,,,,,,,,
233625,愛知県,扶桑町,ふそうちょう,https://www.town.fuso.lg.jp/,https://www.town.fuso.lg.jp/,"34,367",3万人～5万人,2022/3/29,TsuNaGo,,,,,,
234249,愛知県,大治町,おおはるちょう,https://www.town.oharu.aichi.jp/,https://www.town.oharu.aichi.jp/,"32,511",3万人～5万人,2021/9/28,i-SITE PORTAL,,,,,,
234257,愛知県,蟹江町,かにえちょう,https://www.town.kanie.aichi.jp/,https://www.town.kanie.aichi.jp/,"35,127",3万人～5万人,2020/3/3,NetCrew,,,,,,
234273,愛知県,飛島村,とびしまむら,https://www.vill.tobishima.aichi.jp/,https://www.vill.tobishima.aichi.jp/,"4,260",1千人～5千人,2026/2/24,TsuNaGo,〇,トップページ,緑,特殊形式,,
234419,愛知県,阿久比町,あぐいちょう,https://www.town.agui.lg.jp/,https://www.town.agui.lg.jp/,"27,886",1万人～3万人,2024/2/13,UDFace,,,,,,
234427,愛知県,東浦町,ひがしうらちょう,https://www.town.aichi-higashiura.lg.jp/,https://www.town.aichi-higashiura.lg.jp/,"48,489",3万人～5万人,,,,,,,,
234451,愛知県,南知多町,みなみちたちょう,https://www.town.minamichita.lg.jp/,https://www.town.minamichita.lg.jp/,"15,388",1万人～3万人,,,,,,,,
234460,愛知県,美浜町,みはまちょう,https://www.town.aichi-mihama.lg.jp/,https://www.town.aichi-mihama.lg.jp/,"20,396",1万人～3万人,2020/2/27,JoruriCMS,,,,,,
234478,愛知県,武豊町,たけとよちょう,https://www.town.taketoyo.lg.jp/,https://www.town.taketoyo.lg.jp/,"41,973",3万人～5万人,2022/10/31,TsuNaGo,〇,トップページ,カラフル,標準（アイコン）,,
235016,愛知県,幸田町,こうたちょう,https://www.town.kota.lg.jp/,https://www.town.kota.lg.jp/,"41,110",3万人～5万人,,,,,,,,
235610,愛知県,設楽町,したらちょう,https://www.town.shitara.lg.jp/,https://www.town.shitara.lg.jp/,"4,155",1千人～5千人,2022/7/7,NetCrew,,,,,,
235628,愛知県,東栄町,とうえいちょう,http://www.town.toei.aichi.jp/,http://www.town.toei.aichi.jp/,"2,755",1千人～5千人,,,,,,,,
235636,愛知県,豊根村,とよねむら,https://www.vill.toyone.aichi.jp/,https://www.vill.toyone.aichi.jp/,944,1千人未満,,,,,,,,
240001,三重県,三重県,みえけん,https://www.pref.mie.lg.jp/,https://www.pref.mie.lg.jp/,"1,694,928",100万人以上,,ALAYA,,,,,都道府県,
242012,三重県,津市,つし,https://www.info.city.tsu.mie.jp/,https://www.info.city.tsu.mie.jp/,"260,661",20万人～50万人,2026/1/28,TsuNaGo,,トップページ,青,特殊形式,,
242021,三重県,四日市市,よっかいちし,https://www.city.yokkaichi.lg.jp/,https://www.city.yokkaichi.lg.jp/,"295,857",20万人～50万人,,,,,,,中核市（候補市）,
242039,三重県,伊勢市,いせし,https://www.city.ise.mie.jp/,https://www.city.ise.mie.jp/,"119,004",10万人～20万人,,,,,,,,
242047,三重県,松阪市,まつさかし,https://www.city.matsusaka.mie.jp/,https://www.city.matsusaka.mie.jp/,"152,205",10万人～20万人,2023/3/1,NetCrew,,,,,,
242055,三重県,桑名市,くわなし,https://www.city.kuwana.lg.jp/,https://www.city.kuwana.lg.jp/,"133,217",10万人～20万人,2022/2/1,CMS-8341,,,,,,
242071,三重県,鈴鹿市,すずかし,https://www.city.suzuka.lg.jp/,https://www.city.suzuka.lg.jp/,"185,805",10万人～20万人,2024/3/1,TsuNaGo,,,,,,
242080,三重県,名張市,なばりし,https://www.city.nabari.lg.jp/,https://www.city.nabari.lg.jp/,"74,077",5万人～10万人,,WebコアCMS(WebコアEnterprise),,,,,,
242098,三重県,尾鷲市,おわせし,https://www.city.owase.lg.jp/,https://www.city.owase.lg.jp/,"15,620",1万人～3万人,2022/10/1,UDFace,,,,,,
242101,三重県,亀山市,かめやまし,https://www.city.kameyama.mie.jp/,https://www.city.kameyama.mie.jp/,"46,908",3万人～5万人,2021/3/29,JoruriCMS,,,,,,
242110,三重県,鳥羽市,とばし,https://www.city.toba.mie.jp/,https://www.city.toba.mie.jp/,"16,411",1万人～3万人,2022/3/31,SmartCMS,,,,,,
242128,三重県,熊野市,くまのし,https://www.city.kumano.lg.jp/,https://www.city.kumano.lg.jp/,"15,168",1万人～3万人,2023/4/1,不明CMS1,,,,,,
242144,三重県,いなべ市,いなべし,https://www.city.inabe.mie.jp/,https://www.city.inabe.mie.jp/,"42,323",3万人～5万人,,,,,,,,
242152,三重県,志摩市,しまし,https://www.city.shima.mie.jp/,https://www.city.shima.mie.jp/,"44,603",3万人～5万人,,,,,,,,
242161,三重県,伊賀市,いがし,https://www.city.iga.lg.jp/,https://www.city.iga.lg.jp/,"80,001",5万人～10万人,,,,,,,,
243035,三重県,木曽岬町,きそさきちょう,https://www.town.kisosaki.lg.jp/,https://www.town.kisosaki.lg.jp/,"5,320",5千人～1万人,,,,,,,,
243248,三重県,東員町,とういんちょう,https://www.town.toin.lg.jp/,https://www.town.toin.lg.jp/,"25,106",1万人～3万人,2024/3/29,SmartCMS,,,,,,
243418,三重県,菰野町,こものちょう,https://www.town.komono.mie.jp/,https://www.town.komono.mie.jp/,"39,876",3万人～5万人,2026/3/31,i-CityPortal,,,,,,
243434,三重県,朝日町,あさひちょう,https://www2.town.asahi.mie.jp/,https://www2.town.asahi.mie.jp/,"10,842",1万人～3万人,2023/1/31,i-CityPortal,,トップページ,水色,標準（テキスト）,,
243442,三重県,川越町,かわごえちょう,https://www.town.kawagoe.mie.jp/,https://www.town.kawagoe.mie.jp/,"14,931",1万人～3万人,2024/3/25,TsuNaGo,,,,,,
244414,三重県,多気町,たきちょう,https://www.town.taki.mie.jp/,https://www.town.taki.mie.jp/,"13,630",1万人～3万人,2021/3/29,SmartCMS,,,,,,
244422,三重県,明和町,めいわちょう,https://www.town.meiwa.mie.jp/,https://www.town.meiwa.mie.jp/,"22,559",1万人～3万人,2023/3/16,SmartCMS,,,,,,
244431,三重県,大台町,おおだいちょう,https://www.odaitown.jp/,https://www.odaitown.jp/,"8,284",5千人～1万人,2021/7/1,SmartCMS,,,,,,
244619,三重県,玉城町,たまきちょう,https://kizuna.town.tamaki.mie.jp/,https://kizuna.town.tamaki.mie.jp/,"14,953",1万人～3万人,,,,,,,,
244708,三重県,度会町,わたらいちょう,https://www.town.watarai.lg.jp/,https://www.town.watarai.lg.jp/,"7,646",5千人～1万人,,,,,,,,
244716,三重県,大紀町,たいきちょう,https://www.town.taiki.mie.jp/,https://www.town.taiki.mie.jp/,"7,292",5千人～1万人,2024/4/4,SmartCMS,,,,,,
244724,三重県,南伊勢町,みなみいせちょう,https://www.town.minamiise.lg.jp/,https://www.town.minamiise.lg.jp/,"10,826",1万人～3万人,2018/3/23,SmartCMS,,,,,,
245437,三重県,紀北町,きほくちょう,https://www.town.mie-kihoku.lg.jp/,https://www.town.mie-kihoku.lg.jp/,"13,735",1万人～3万人,,,,,,,,
245615,三重県,御浜町,みはまちょう,https://www.town.mihama.mie.jp/,https://www.town.mihama.mie.jp/,"7,883",5千人～1万人,2021/4/1,SmartCMS,,,,,,
245623,三重県,紀宝町,きほうちょう,https://www.town.kiho.lg.jp/,https://www.town.kiho.lg.jp/,"10,185",1万人～3万人,2018/3/28,WordPress,,,,,,
